people_ID,infect_prob
7488,53.80934
7032,52.743611
20038,54.72272
19532,49.119095
19232,56.901221
6583,46.824395
19112,47.090575
19579,45.268883
7281,54.248811
7386,55.920314
19242,47.789622
7517,46.098023
19078,56.818082
6782,55.31978
18940,45.377256
19698,46.33441
18945,45.12307
6606,47.427355
7003,51.305083
6499,49.321809
7268,44.911083
6374,53.347923
19756,55.281889
7104,54.309585
19065,49.219718
7239,57.114204
7020,57.402669
6876,49.126919
19008,45.439096
6805,54.114862
19461,48.160702
19456,47.764134
19594,49.911974
6858,50.885596
7508,47.80164
19988,47.874549
19892,47.739883
19478,53.454498
7392,53.539653
7472,54.117619
7118,49.785251
6412,52.48374
6519,49.791007
19384,47.882621
7375,50.113375
7415,49.215279
19832,52.128944
19114,55.15396
19100,48.674959
6410,48.960258
7344,48.26374
6962,56.069114
19852,47.925494
19901,53.253933
18984,47.001786
19743,53.499911
20010,49.620919
19300,48.890389
7504,45.479765
6550,52.596653
19440,52.537414
7477,50.43184
20086,47.09667
19670,46.00491
6678,56.507651
6904,51.60894
18971,54.664436
19475,50.889746
19568,54.847475
18996,52.185496
7381,53.364223
19955,54.818201
19135,50.532848
19715,45.917881
7434,54.568637
19395,54.356936
6778,52.76247
19018,52.460506
19066,51.732891
19141,48.925241
7159,45.494231
19035,49.186436
20006,54.495972
19233,52.588578
20126,56.05601
6391,53.780917
18981,46.072904
7207,53.888626
19149,50.390972
19750,54.877353
6796,52.464221
19387,52.744495
19094,52.951001
6802,56.251959
6543,54.064285
6683,50.044905
7141,49.448437
6816,49.430642
19795,45.798397
7284,45.824706
6579,44.444627
6599,55.430293
6896,50.397486
7441,54.531383
19198,48.086786
18927,47.313691
7356,48.822483
7162,56.301547
20097,51.452322
19179,47.937124
18990,55.285039
6394,46.471919
6648,56.649976
19540,54.136062
19837,53.222199
7048,53.365361
19700,49.963601
20070,45.161639
7009,44.528633
6432,46.886552
19539,46.347137
19105,52.16958
19295,44.430292
6897,54.5714
6783,53.735334
7113,50.768209
19849,49.696733
6836,50.913282
7137,48.584132
7443,52.496494
7523,50.258357
7326,52.980599
19178,54.248313
7458,55.735966
19981,52.99609
7437,52.6433
19308,51.919216
19768,53.028016
6827,47.330269
6614,46.189189
19848,46.308438
6978,55.666941
19124,51.900674
7349,44.270816
6895,53.928295
6496,45.234397
19958,55.754844
18943,50.238519
7428,46.20606
6702,47.120827
6749,54.05433
20139,53.270092
19470,46.509381
6696,53.74435
19944,57.433507
19507,55.397205
6868,50.523149
6953,50.244239
7012,45.465358
19718,50.185447
6733,56.40038
19290,53.188308
18997,52.041889
19236,53.563526
6656,50.713007
6882,55.753895
19428,45.302283
6350,46.666007
7453,44.419636
20100,47.44107
18937,53.79359
6784,51.925074
20050,48.536471
19091,48.300134
7097,49.94756
19931,55.728193
19773,47.608243
19736,55.541745
19974,54.634647
7295,49.326009
6815,47.926963
19755,51.878531
7337,52.688064
19274,47.098961
6701,52.078245
7053,45.713344
19080,51.744751
19459,47.102917
6660,50.599509
20143,48.388312
6768,44.579758
6419,50.282013
7039,54.177074
19643,44.055399
7139,45.36487
19530,45.831354
6387,51.291778
6925,45.458366
19434,45.086197
18961,46.096141
19168,53.887911
19850,53.445064
19985,51.20631
6642,52.975051
6395,49.44311
6790,49.802834
6363,46.313294
19484,50.33515
19797,52.952055
19038,52.829145
19055,53.005397
19208,55.403001
19533,50.878936
6486,47.573551
6429,47.581739
19291,51.635429
19516,50.316441
19917,47.237278
7181,45.72325
20098,43.940145
19248,47.407567
6814,47.962576
19324,54.037046
19523,55.331269
19244,46.25475
19642,45.251645
7301,44.196218
19559,47.283976
19898,53.573912
19693,54.266011
19056,45.240205
7245,49.410421
19563,45.558115
6643,44.680724
6714,42.524265
20104,45.877261
20009,48.128266
6594,53.667394
19961,51.965315
7319,50.348856
19692,49.715492
20026,45.677155
7019,50.201516
6408,53.844733
6989,44.890514
19615,45.774703
6444,52.234705
19029,56.542361
19717,46.984747
7370,52.529602
7506,48.619334
18919,44.598461
7379,56.379208
19586,47.49449
6480,49.718611
20078,45.189964
20042,43.521026
19472,45.782835
7143,48.053946
19033,44.047738
19607,54.76772
7450,45.629052
18916,55.943611
7467,47.419433
19646,47.045927
6983,53.563235
19990,47.75192
19455,44.516253
7238,53.209504
6914,50.832298
6883,55.314102
7042,54.99989
19219,53.820117
19806,47.040292
19497,55.119871
7068,49.969006
19945,53.217013
7087,55.483939
19027,55.528108
19825,55.77999
7303,48.629219
19699,55.323301
19061,49.946707
7016,50.865681
19005,52.113541
6677,47.498662
19162,55.014502
19767,49.309158
19376,52.241048
7497,46.375092
6934,55.612344
19058,52.846494
19669,48.642116
6928,48.315564
19787,45.566718
19103,45.893101
18936,48.170076
7430,49.550548
19726,50.176126
18933,55.471716
19156,55.236004
7480,50.095749
19560,54.572118
19441,54.906764
19538,53.333009
19872,54.39
7439,49.683789
19544,43.632947
6485,44.450296
6333,47.022414
19703,49.037092
6326,55.162802
19627,46.347486
19220,51.120131
20140,53.809825
20087,50.45398
7289,54.504538
18932,54.081384
6381,52.040328
6613,54.260017
19391,48.976477
7367,47.688491
7123,44.584283
7034,47.331514
7302,48.420525
19126,47.252679
18994,44.592416
19906,49.417203
7405,55.292615
6674,46.308824
20127,46.847996
6964,47.492347
7168,55.389105
6609,51.186404
6700,54.571744
7192,44.865281
6771,56.202033
6707,54.50656
7341,52.914559
19996,49.991934
6461,49.864907
6884,48.860811
6892,48.830455
19345,50.72981
19199,45.924333
19325,44.88187
6539,45.031762
19077,54.024471
7228,51.614012
6431,45.133299
19432,49.892712
7414,48.954193
19675,48.142662
7224,51.352451
6840,52.239191
7444,47.554734
7182,55.585004
6817,48.903534
19426,46.033228
19281,53.217206
7518,47.208466
19808,45.928887
19826,48.403048
18995,53.683509
19319,48.645168
19813,47.403095
6857,53.145064
19668,53.063929
19520,53.320843
19471,56.444929
19464,49.281939
19794,49.409999
7153,45.094432
7294,52.188145
6954,49.932181
19888,52.089299
6665,44.837132
6900,50.563585
19045,51.216361
6377,49.30653
20109,46.856879
7400,44.586534
7193,52.842444
6872,54.37822
6950,49.504131
6541,47.04554
6415,53.548768
19645,54.124884
19128,43.75221
19405,45.586576
19352,51.558193
7492,53.776372
7505,46.869719
7130,46.77053
6494,44.800602
19358,52.645494
6944,50.903116
19638,50.929018
19831,44.113609
18921,51.139165
19658,44.245615
19617,49.820295
18944,50.640232
6407,47.877698
6439,48.498223
7140,48.128747
19847,46.398079
20130,52.591247
19542,45.272753
19125,48.354582
19510,54.821114
6809,46.695155
19811,48.66834
19293,45.389165
7329,48.05558
20153,44.230499
6398,47.46085
19362,43.576537
19557,51.812003
6565,44.187844
6367,50.054542
19770,50.07535
6973,54.001976
19803,52.170125
7203,43.450328
19780,55.717138
19660,52.571548
6869,47.284975
19215,51.97922
19604,50.94103
7398,47.364302
7353,50.366176
7015,43.724117
18978,47.710766
20144,46.458223
18975,44.284496
7194,43.508557
20085,45.317782
19954,52.619433
6715,55.001466
19851,48.147024
19110,52.0672
7250,48.176295
7013,48.511146
19465,43.599348
19102,43.387913
18969,54.214713
19431,47.842708
19487,53.239229
6466,53.293572
19894,53.865492
7172,54.72693
19583,43.349189
19092,45.218045
6955,44.843383
6940,46.147339
6800,50.187375
19392,43.877576
6960,53.977739
7502,47.026036
19964,50.016167
7413,51.330575
7010,48.883951
19702,50.317436
6824,47.216685
6650,45.551889
7425,47.38016
6547,44.242191
7115,51.526393
19070,46.01476
7315,47.637394
6567,52.373285
6670,51.429088
7259,51.798566
18987,53.33387
7189,53.809355
19034,44.235787
19071,54.409173
7445,45.26508
19030,51.436736
18915,43.611247
6922,47.53412
7473,46.197201
6746,50.694124
19201,46.078717
19500,50.046949
6762,44.439365
6693,53.006063
18998,48.69957
6457,49.218544
19401,48.257681
19313,54.954027
6575,43.106454
7213,52.134096
19864,46.885115
6728,45.988789
19381,48.838733
7065,55.354714
19360,45.527354
19623,48.42854
6689,45.402169
6666,52.144656
19622,53.849036
7061,54.288343
6988,47.951509
7093,51.880729
19142,45.464983
6881,44.281466
19423,43.216305
7325,46.973328
19278,49.131932
19545,43.675125
20082,43.031051
6946,43.725159
6560,50.922134
6631,47.921503
19779,48.128946
7357,49.605018
20154,43.823712
19285,55.288303
19292,52.813264
6626,54.772809
6912,46.339325
7338,45.926962
19148,46.071164
7410,49.539383
19949,51.068138
19747,52.16867
6705,48.543024
6331,53.024118
6995,43.413329
7371,45.655895
6554,45.127901
20064,54.550041
6757,47.570201
19665,50.004921
19348,53.023139
7271,49.743571
7475,52.656025
6329,54.750107
19447,49.236302
19522,52.456389
19007,48.972932
19578,49.313145
7077,54.063245
19267,45.631819
19712,49.046681
7064,53.056533
18938,47.722877
19337,45.74056
19269,44.062695
6931,54.30604
19411,53.525597
7219,45.013404
6748,49.420488
19111,54.169693
6999,50.749121
19561,49.247896
7512,46.791624
6483,46.166864
6752,44.069197
6807,52.944494
19664,52.666558
19354,50.931966
7165,50.06368
20000,52.925337
19925,44.929729
6870,51.262581
6716,49.724861
6633,44.348761
18982,49.724832
20158,51.07987
7094,45.76614
6956,48.886772
6924,44.923911
7455,46.239471
7264,51.265191
6663,45.886218
18986,52.647227
6754,43.895919
7484,48.220789
20071,53.480341
19180,50.271653
6821,49.091236
7474,48.859981
6373,45.116339
19683,45.133269
19488,46.517183
19133,48.821083
6948,52.303923
6401,54.979466
6691,52.921481
19593,47.394723
6598,48.900979
19264,47.314307
19910,49.902649
18966,48.592677
6562,54.401616
19721,54.879155
7478,47.347881
19073,46.388742
6510,52.499265
7333,48.718187
6530,45.820458
19139,44.325252
19063,46.786881
19306,43.46413
6965,47.993627
7340,53.024903
6447,48.974433
7320,54.435622
6355,50.062778
19694,51.24674
7272,48.495397
6526,46.46356
19246,54.733978
20134,53.149825
6740,50.388859
19026,49.942198
20125,45.730275
19886,44.275074
7246,49.679956
6582,43.076977
7035,50.838239
19250,45.057694
7435,47.919853
20079,51.855372
6736,43.235968
6848,53.222313
6961,54.772561
19340,44.612361
6389,48.396554
6467,50.749829
6851,55.00061
19174,45.48435
19840,47.774219
19287,43.60209
6982,52.096408
19867,50.279219
6972,44.301176
18920,45.233023
19052,52.355768
18959,51.64567
19998,44.223092
7071,56.181251
19388,45.4417
19425,46.751416
7451,47.308226
19164,46.697023
6717,47.586005
19479,46.860642
19828,51.296152
7495,52.08869
6600,50.102023
19921,46.631903
18968,45.120447
7471,50.455701
19883,54.470138
20036,47.893206
19261,52.132297
19282,53.026142
19407,51.390713
6741,43.775985
19486,50.215213
19409,47.912296
6521,51.616655
7459,47.145097
19446,42.773457
20107,50.817021
7362,52.402388
6862,51.209706
7187,46.545248
19890,47.579284
19279,52.002365
6644,52.975968
6820,55.190906
20120,45.542161
6711,51.512672
6980,52.250598
7200,54.041427
19880,54.660253
6344,54.356387
6536,48.395935
19177,47.259983
6358,44.737708
6908,52.572484
7185,53.025873
7313,52.527326
6436,47.302023
6553,48.711179
6629,44.972015
7422,43.794493
6795,46.532613
19810,50.228678
6482,47.152984
18935,49.239363
19298,52.51426
6323,51.711522
19621,52.915261
20017,52.186191
6488,51.892393
19419,45.330151
6874,53.15921
19727,46.013544
7511,46.848508
7493,47.639484
6449,50.361904
19328,53.023422
6899,48.85353
7424,45.461822
19086,50.984391
7075,46.673739
19288,50.624129
6913,46.45656
6906,49.826353
6353,45.965123
6818,54.692774
6638,49.014481
6890,46.593877
20095,53.190483
19377,52.445659
18951,47.747722
6610,51.295589
19024,46.236118
7028,54.131607
7005,44.669981
7217,52.35232
19937,44.084158
7487,50.812045
6662,43.134879
6767,49.951013
19995,50.895591
19817,45.094969
6942,43.684681
6921,43.190105
6587,43.689797
7312,43.874827
6588,44.000483
19752,44.424958
6902,46.251986
19968,53.768722
6739,47.753682
19633,51.294846
19584,44.590924
19751,50.501326
19181,53.758558
6979,47.58355
19546,50.759105
18947,44.808111
19253,50.909525
6975,47.500019
19079,47.845122
7017,45.346863
6958,47.202228
19458,50.860957
19225,46.919817
19025,45.977182
19331,53.126702
19869,54.593204
6478,42.620327
19420,52.830645
6971,47.180506
6477,53.144846
19599,46.266463
19932,46.495154
19489,47.177751
7126,48.997989
7391,47.365356
6834,51.878983
19144,46.91312
19399,48.110211
6360,44.179468
19474,45.971406
19448,53.38596
19681,44.952625
7108,48.086506
19911,49.900621
7082,48.954259
7248,51.700657
19939,52.807745
6325,46.205684
19714,51.284033
7427,51.906191
19189,50.203768
6362,52.34396
19118,44.485429
6601,54.346342
19887,53.456592
7314,42.76377
19619,50.728009
6681,44.566289
7163,50.775589
18985,47.03529
6573,49.383464
6520,53.091677
6976,51.034699
19980,50.636975
19556,49.866847
6403,51.343843
19481,45.293009
19784,52.951141
6459,52.347769
6451,48.096558
19238,46.470329
18999,51.595626
6671,48.872092
7519,44.019859
7469,52.578797
7339,53.594311
7269,51.570975
6996,45.367839
6464,45.460658
6911,46.362614
19965,50.464251
19896,53.920379
18930,47.562607
19935,54.353008
6460,47.82896
7448,53.158418
7465,48.639503
19865,43.057117
19098,54.163686
6414,53.410024
19685,42.621592
19259,47.740102
19205,46.002313
18923,54.047725
7212,46.085039
6676,49.459584
19084,50.727124
19023,44.640354
19047,52.722855
7058,55.211
6492,53.572564
19838,43.653356
19687,53.330179
7288,51.567627
7000,49.180311
7078,44.935381
19477,44.739558
20015,46.352851
6423,44.895165
6442,46.171137
19722,52.034218
20065,42.466624
6604,44.75249
6877,51.092572
19036,44.90417
19885,51.485975
6607,46.964557
6936,49.694549
7373,52.778505
19312,46.636309
7404,53.205787
20048,46.698058
19550,47.941296
19154,50.56166
19468,49.102192
7276,50.574618
7251,47.661806
19307,54.401596
6781,50.919199
7383,48.83814
19436,51.387839
18910,50.3415
6364,46.002609
20106,49.581994
19519,52.503583
19946,46.751738
7095,46.233975
19172,51.618456
19719,51.232404
19801,44.486383
19836,47.8287
6826,46.918114
19462,44.508336
7433,49.216937
20155,51.009419
7491,52.083191
7091,44.949489
19051,53.856434
19410,49.973682
6910,47.653785
7086,49.302266
19203,50.869153
6557,41.750234
20035,50.168737
18939,49.367547
7426,50.493861
6590,43.590437
19666,50.985075
19649,51.252218
7498,52.813213
6330,49.768079
19509,54.252342
19581,50.752572
19856,52.638258
6653,49.238345
19818,53.725472
19314,53.244765
19044,42.312083
19689,51.880038
19457,51.754286
7297,50.893073
6555,45.131346
18925,49.132645
19088,46.065059
7142,42.968368
6859,54.115144
6390,45.665871
19705,49.484412
6947,44.162614
19327,43.275767
19529,42.64949
19171,41.752141
6548,47.236032
7266,45.148433
19934,48.356084
7263,52.459434
7376,52.305436
19014,49.219226
19859,45.965287
6918,43.043218
6508,47.015725
7321,53.450329
7282,51.665237
6324,44.122685
20113,50.015265
6370,49.204518
7031,46.469676
19854,44.226103
6894,51.450187
19373,49.358879
6469,45.946378
19131,44.203787
7150,43.256958
6418,52.503911
6909,48.96958
7198,48.484336
6933,42.222871
7206,52.679634
6655,50.022817
19239,47.391834
19915,44.186538
7120,42.481325
19211,47.782549
19115,50.058968
19397,50.384526
6943,42.5335
19157,46.062319
6359,47.221299
7348,44.474812
6888,45.359868
6838,45.205646
19002,43.306942
19158,52.824479
19790,49.669413
20124,44.201635
19498,49.997534
7043,52.549948
7127,44.254775
20027,47.10737
6356,51.599134
19610,50.484027
19585,46.092906
6608,49.255655
19614,49.039574
6501,45.040191
7369,43.197493
19513,45.871258
7138,50.162784
19473,51.020623
7036,47.839732
19994,52.260898
19772,43.629418
19789,42.723264
19748,48.712625
5002,49.970185
16958,52.889601
16727,53.458021
5065,44.889044
17361,46.126772
17143,47.964976
17608,43.83862
4903,49.708597
3967,56.087286
4840,55.685422
4578,53.915436
16781,46.054631
4615,52.217738
4822,54.973556
16991,44.126529
16996,59.090175
16535,52.462831
17086,50.052763
4420,53.047088
4582,45.857153
4629,51.043029
17142,45.14077
4223,49.257827
17598,52.32377
4983,42.089572
4861,48.476141
16636,48.074635
4918,53.196636
4100,50.461273
4247,47.044133
17311,53.197966
3949,53.271756
5009,44.469129
4464,50.117407
16576,51.709567
17305,54.570441
16496,56.110886
4419,54.675788
16950,54.301857
17202,46.562366
16814,43.146516
3971,56.563609
4373,49.011047
17194,51.10626
4370,47.943178
17607,54.26216
16854,47.391407
4881,46.917994
16955,50.745147
17050,50.066426
17148,46.274336
4722,46.218781
16620,49.021068
16407,49.699579
4438,47.934212
4001,51.754482
16819,50.786504
4077,43.724008
17566,59.662672
5026,53.52354
3934,52.652039
4748,46.435102
4181,52.940721
4715,55.730371
4009,51.008369
4602,57.42106
16694,51.560853
4250,53.148755
4559,54.654021
16827,52.429105
4711,48.861493
4450,44.017514
4900,41.645992
17594,43.37194
17179,52.607306
16534,53.371176
4684,50.919922
17574,42.926359
17407,59.725755
16371,52.272018
4986,51.5869
17493,52.216448
16746,48.466206
5032,43.705177
4613,51.594149
4147,54.024074
4086,58.030485
16792,43.501848
4477,49.130829
17287,49.205382
16555,47.588504
16482,43.695038
16892,42.004707
4801,58.178081
17019,52.054117
17180,49.737791
4328,46.019925
3893,54.083918
4494,50.067437
3961,53.802588
16352,50.61665
16657,52.868651
16702,55.090374
4120,47.332494
4189,55.429267
4208,56.415988
16344,56.227492
4835,53.508014
4960,46.933074
16941,51.556904
16506,45.111595
4313,48.596616
17227,44.545786
4992,45.075785
4271,42.001681
4593,48.876112
17332,47.145522
4136,43.526167
16325,51.888779
16930,48.074125
17571,51.569616
4065,48.340353
16815,41.813784
16689,46.777023
16350,51.117428
16821,55.672453
4636,56.063711
16562,46.649598
4732,53.739157
4516,53.08323
4764,52.928348
4084,53.913026
16546,54.514276
5025,52.435175
4865,46.341856
17384,50.428473
17416,44.532383
16899,47.182856
4682,54.736321
16656,57.325331
17349,51.717677
4325,51.451721
4225,53.136149
16397,42.610544
4945,52.280304
16705,53.742949
17111,43.735355
4047,49.602634
17096,41.46501
5010,47.504475
16604,57.87139
4891,56.181699
17099,47.323754
16471,56.242002
3920,56.994855
16949,56.312166
16379,50.214525
3945,44.563787
17008,53.703553
17307,43.938323
4689,43.877518
4339,52.089261
17432,48.220455
16680,53.076285
17397,46.290413
4531,50.934392
4818,50.766779
16713,55.718908
17585,48.375122
4637,54.716459
16601,48.133381
4803,54.809798
17588,54.46156
4951,57.018434
4432,52.562919
16439,52.421598
4337,45.638193
17058,54.688045
4824,52.109652
17248,45.838998
3986,51.935702
4338,49.538052
16929,53.99832
4815,50.797521
4539,47.765977
16487,48.745505
17291,45.596899
4289,51.743129
4349,53.517015
3902,46.587778
17219,43.811759
17536,50.984066
4955,47.679693
17206,48.362239
17553,44.036706
4536,45.693999
4691,53.816866
17196,49.201985
4848,52.616395
17461,46.937846
4733,48.775155
17406,57.141305
17031,50.37734
4643,56.162459
16369,46.892054
4552,56.937181
4873,53.634081
17562,53.812439
5007,53.211008
4231,53.641784
16874,46.358267
4039,50.967435
4090,55.988633
4522,44.815689
17264,48.37866
4862,53.015715
16568,50.010295
16779,43.612168
4649,48.119345
4318,52.498815
4282,56.784964
4847,54.882267
4376,45.714324
4875,54.165789
17185,58.573146
3901,50.361727
4796,52.450671
16980,47.734538
4968,56.908513
16651,49.193875
16492,48.497957
16803,53.36883
17529,50.729126
4598,52.347792
16488,57.513317
16557,42.426729
4952,52.329365
16452,46.799407
16759,53.276806
4962,53.315629
17090,53.388359
5012,49.567309
16967,49.352323
16989,55.930188
17038,50.178873
16898,50.09442
16540,57.700919
5052,52.097019
16959,51.550452
16415,51.936085
16742,56.699394
4729,51.126407
4759,46.467274
5048,47.050455
4299,46.563194
4654,55.575513
17590,45.353393
16891,44.347953
4913,48.89422
4261,49.1159
3909,53.431882
3907,58.018876
3991,48.996164
16511,44.850634
16979,54.256038
4329,53.530202
17544,41.171202
4359,46.83417
4953,43.648775
4769,44.666604
17604,46.926718
16543,45.070354
16995,44.856677
17153,56.10632
3921,48.506055
4982,57.287573
16812,47.764988
4152,49.886798
3979,50.746064
5042,56.393976
17087,49.028581
3968,51.552121
17505,49.501473
4528,59.948855
4219,56.940374
17466,47.775362
4542,51.209866
16881,47.405346
16638,52.59208
17610,57.694039
4928,49.156722
16902,50.818998
17319,54.669211
4775,51.905569
4909,49.494825
17240,49.361238
4961,51.138621
17114,56.323044
16951,46.64083
17337,53.459612
16435,59.208049
16631,56.470188
16480,52.998351
16400,54.66377
16360,58.552215
17002,48.833721
17278,58.172932
17531,54.559215
17068,57.182582
17481,52.005083
16617,57.08528
17124,50.822467
4919,52.026174
17113,50.298927
16626,53.164014
17540,58.663838
16772,50.582996
17414,50.360472
16721,55.480701
4790,58.98011
5046,58.13369
16573,51.071949
4563,55.925241
4509,51.872142
16468,52.208411
4146,51.758947
3982,55.397741
16859,50.385941
4660,53.593975
5021,53.382176
17576,52.55279
4119,49.305177
4175,50.404409
4003,48.782578
16414,52.242166
4341,50.838798
16905,48.412181
17462,48.917171
4590,54.914132
3960,54.381194
16528,54.056371
4353,53.682844
16711,49.891678
16588,46.22963
16453,50.308166
4594,55.076383
4141,57.568903
4864,47.0477
16429,56.67091
17191,52.724505
16412,55.579107
4300,51.893406
16717,49.2689
16928,56.675778
16906,57.865536
16917,50.75497
17497,58.991738
4990,48.983625
4842,50.362437
4344,51.692383
17465,56.615363
17548,52.661669
16732,53.801189
16408,50.13568
16709,58.719866
4706,58.639884
4054,51.27248
3922,48.296312
16960,55.654134
16925,50.406208
4833,54.431439
17375,54.04783
5003,47.280752
4242,46.823673
3996,48.477359
4452,53.675228
4871,48.429311
4049,52.524576
4566,46.512545
4719,51.207773
17524,52.900415
17509,50.15301
16524,56.878444
17076,56.709924
17032,47.709498
3956,51.32056
16708,57.885534
4342,49.878169
4546,50.448131
4724,59.333673
3981,57.133047
16794,52.265023
17475,57.010583
16502,48.866417
16808,56.427606
17279,48.598345
16605,49.126079
4828,51.378656
4389,57.953309
4977,55.884471
17017,48.608772
17244,50.016591
17513,56.470157
16443,55.261155
16948,53.905489
17156,54.488154
4965,48.114442
5023,49.604149
4051,57.353897
17411,52.905853
4529,53.700964
16681,50.077655
16346,53.56649
17064,51.535564
17360,48.725011
16520,51.849575
4893,56.643534
16910,48.641466
4012,54.784843
16896,57.824947
4167,58.004972
4241,47.60116
17569,51.732815
4836,54.759299
17378,52.601076
17451,51.912607
17041,51.775862
5059,49.548905
17499,54.100139
4752,48.338309
16374,56.552958
17074,54.191626
16425,54.634262
16927,59.46518
16404,55.801966
3892,56.780692
16747,50.963613
4096,57.66233
4095,48.674019
17288,55.727469
4205,48.219209
17458,48.503486
16878,52.348254
4817,47.676037
4123,49.308656
16427,51.689405
4702,50.377715
4395,57.758514
16953,49.988852
16335,59.330326
17283,59.1856
4295,51.989041
17426,49.548623
4088,50.260508
4416,54.500505
4943,48.33319
17174,56.891961
4314,56.91854
3911,58.753007
4735,53.113133
4574,54.53887
17558,48.376261
16841,52.941055
16462,55.350101
16501,53.835311
17398,46.88058
17139,52.709829
17609,49.17388
4060,53.781775
3939,55.755862
16940,57.654634
4045,52.223126
17284,54.297314
16433,55.27503
16670,55.093012
17251,50.292048
16463,51.92548
16484,52.58348
16669,52.247121
16390,53.069298
17606,50.744698
4128,47.487611
16345,49.310227
4741,50.546772
3987,53.990252
4431,49.239076
17108,57.806475
16477,54.261352
17066,49.388419
16748,48.427804
16619,48.713255
3963,47.969528
17146,49.16881
4377,51.7368
17494,57.887384
4695,52.147371
4572,58.234811
17520,57.374989
17154,54.805369
4023,53.795835
17408,53.76793
4000,45.01518
17425,55.015668
4456,58.09464
17188,49.739252
4206,58.254775
16870,55.915418
17369,55.571446
4354,50.724802
16869,51.179826
4117,51.924457
17387,50.48135
4326,53.468223
4774,53.120152
3894,55.007132
16461,50.106569
4178,48.148491
16807,48.277957
4275,56.333238
17376,46.685108
4884,53.902355
16401,57.810569
17231,53.434277
16700,56.301368
16770,53.277167
16347,48.591039
4180,47.912495
16460,57.445321
16398,56.524527
17355,56.036618
16470,51.037987
4860,54.678496
4209,53.424159
16662,54.728439
17403,52.164862
16676,46.202279
4075,45.375496
4214,46.734559
4449,47.56296
4027,57.672855
17321,56.14911
16923,53.601434
17329,53.184288
16873,53.771521
17160,50.368074
4515,55.767728
4699,51.214317
4270,52.035749
16464,49.182002
4304,48.797188
17578,54.376242
17471,47.269711
4916,51.797674
17155,57.645892
17296,51.709787
5036,56.739799
17419,57.068846
17085,56.620292
16805,55.647959
17266,45.439381
17159,56.178313
17537,55.84077
17512,56.97302
16775,55.929343
17035,51.140335
17242,57.090639
16458,51.373327
16438,45.477722
17318,50.239705
16755,55.172078
17106,54.096803
3969,51.984608
4030,55.628824
17600,56.183812
16693,51.576335
4787,55.581029
4311,51.176884
17492,55.480004
17404,56.207133
4383,46.111974
5061,51.273635
17485,47.58825
17080,47.574411
4995,57.629631
4587,52.417759
4324,47.598669
17575,48.563875
4292,53.566698
4213,51.746555
4892,58.258806
4160,55.988565
4804,46.171371
17313,49.164063
4551,48.25162
5008,49.173715
4571,44.945443
16757,52.307871
16992,50.446442
17256,51.121133
16478,51.630605
17030,55.551445
17132,56.409957
4417,54.371014
16632,46.971307
4055,47.284829
16579,55.526184
16424,55.353942
16671,52.950314
4428,53.931618
17552,58.515528
16529,56.96404
4044,56.055549
17039,53.86535
16331,47.245794
4050,49.475664
16392,49.213291
4936,48.040092
17363,56.293817
4874,52.056988
17045,48.869424
4846,49.086466
17341,45.610191
4526,53.176151
16564,45.107714
4317,55.830048
4232,47.348343
16434,49.01425
4297,46.84977
17255,54.43555
17137,52.475272
4984,49.799654
16813,53.512981
17220,50.623117
16440,52.660485
4244,56.390263
5018,53.449441
4791,58.261506
16391,52.506683
4277,54.901782
4191,48.801333
17521,50.800735
16716,55.36166
16840,55.213369
17267,57.883619
4345,50.403787
4577,52.647876
16515,50.075121
17025,48.646202
16376,56.06671
5004,56.716329
4397,52.632469
4669,48.861772
17043,55.531361
16411,45.07927
4418,51.204685
4156,55.765544
17005,44.725525
4519,44.895317
16558,50.510111
17359,52.882733
4521,46.214107
16386,49.337423
4717,50.592337
4605,46.035273
16835,49.696299
17101,58.590966
4610,49.244813
17527,49.505871
16607,53.119097
4149,46.987329
4700,50.158213
16848,51.402317
16552,50.503148
4143,55.47996
4210,48.087097
16683,53.717433
4641,44.497953
16942,52.474299
4352,48.746482
17405,50.019749
4810,50.794544
16893,54.798869
4028,46.82383
5049,56.704656
4839,45.774491
3999,50.837901
17561,55.627307
17000,47.524689
4778,56.774711
5020,53.25851
17308,54.660232
4624,50.721029
17205,54.357338
16751,56.620631
16495,50.786532
17428,50.510909
16513,53.625588
17415,47.306276
17495,51.589445
4131,51.239474
4393,51.771907
4904,57.971869
16965,57.311935
4802,52.720043
16675,50.538744
4696,55.980691
16852,49.533994
17161,45.708525
17535,57.96654
4821,54.658017
5043,58.181316
3896,53.308955
16798,56.230452
16934,49.963675
16858,48.713118
4279,47.777168
4666,47.63464
4440,55.326192
4755,56.712484
3928,58.501092
17528,47.554064
4363,56.135013
3910,56.150231
4974,53.242024
17165,50.283385
16682,56.362072
17618,56.584141
4565,57.629156
4879,44.924047
17051,55.999846
16454,52.563059
4230,52.185797
17055,43.221871
16406,48.146882
16880,54.356673
4814,56.862209
17514,54.765397
5070,54.751103
4854,54.34682
16442,52.7797
16963,53.428125
16796,45.090745
16750,52.872567
16348,47.04943
17042,57.822305
17238,57.494796
3897,54.455825
17347,45.932508
4979,54.989049
16329,52.639279
3955,47.46937
17001,48.367059
4115,56.904133
16572,56.534059
4410,50.539087
4906,49.590663
4129,54.373095
16969,54.797334
17346,48.894385
4499,46.073735
4294,47.755817
4312,57.954729
4385,51.377263
16903,47.309645
17184,57.937891
16560,46.377428
4543,57.432125
17007,57.125878
17078,52.018429
4080,49.652201
4276,45.360313
